image_id,fold_model,label,generator_id,real_domain,original_role,p_ai
QWEN_0359_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.04386451095342636
QWEN_0359_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.10115667432546616
QWEN_0359_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.14854632318019867
QWEN_0374_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.02602953277528286
QWEN_0374_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.01631179451942444
QWEN_0374_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.06199793890118599
QWEN_0374_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.21473053097724915
QWEN_0374_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.08542119711637497
QWEN_0374_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.22957849502563477
QWEN_0374_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.327151894569397
QWEN_0374_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.3070397675037384
QWEN_0374_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.4860669672489166
QWEN_0374_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.03280037268996239
QWEN_0374_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.04349895566701889
QWEN_0374_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.015148090198636055
QWEN_0374_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.041542425751686096
QWEN_0386_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.062007054686546326
QWEN_0386_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.2725766599178314
QWEN_0386_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.011440763249993324
QWEN_0386_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.025687966495752335
QWEN_0386_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.17110322415828705
QWEN_0386_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.19191709160804749
QWEN_0386_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.2902664840221405
QWEN_0386_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.029678041115403175
QWEN_0386_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.11602269858121872
QWEN_0386_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.03582536801695824
QWEN_0386_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.42013874650001526
QWEN_0386_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.009730846621096134
QWEN_0386_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.015206062234938145
QWEN_0392_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.005701445508748293
QWEN_0392_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.007714678533375263
QWEN_0392_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.0418400876224041
QWEN_0392_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.023691527545452118
QWEN_0392_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.029255537316203117
QWEN_0392_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.011394072324037552
QWEN_0392_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.008459910750389099
QWEN_0392_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.09420084953308105
QWEN_0392_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.010827817022800446
QWEN_0392_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.011615840718150139
QWEN_0392_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.15870210528373718
QWEN_0392_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.43967828154563904
QWEN_0392_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.025444241240620613
QWEN_0397_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.03928835317492485
QWEN_0397_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.058690138161182404
QWEN_0397_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.01724121905863285
QWEN_0397_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.023057986050844193
QWEN_0397_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.13733859360218048
QWEN_0397_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.07770498096942902
QWEN_0397_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.10713361948728561
QWEN_0397_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.25336983799934387
QWEN_0397_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.39964643120765686
QWEN_0397_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.07861616462469101
QWEN_0397_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.10107604414224625
QWEN_0397_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.02508968859910965
QWEN_0397_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.017860805615782738
QWEN_0413_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.025314074009656906
QWEN_0413_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.015022225677967072
QWEN_0413_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.0044728792272508144
QWEN_0413_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.009231970645487309
QWEN_0413_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.19285836815834045
QWEN_0413_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.04969370737671852
QWEN_0413_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.009813902899622917
QWEN_0413_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.08047423511743546
QWEN_0413_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.057001251727342606
QWEN_0413_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.7573923468589783
QWEN_0413_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.058715976774692535
QWEN_0413_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.0035040494985878468
QWEN_0413_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.09582079946994781
QWEN_0415_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.4946445822715759
QWEN_0415_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.968374490737915
QWEN_0415_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.10418646037578583
QWEN_0415_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.2625657021999359
QWEN_0415_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.8512991070747375
QWEN_0415_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.7406826019287109
QWEN_0415_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.8543468713760376
QWEN_0415_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.5575137138366699
QWEN_0415_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.8926677703857422
QWEN_0415_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.06260892003774643
QWEN_0415_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.4674822986125946
QWEN_0415_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.4873203635215759
QWEN_0415_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.28094160556793213
QWEN_0420_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.07867082208395004
QWEN_0420_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.017881937325000763
QWEN_0420_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.08919954299926758
QWEN_0420_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.43023523688316345
QWEN_0420_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.24781927466392517
QWEN_0420_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.6621510982513428
QWEN_0420_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.23035353422164917
QWEN_0420_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.30238795280456543
QWEN_0420_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.10966183990240097
QWEN_0420_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.2812895178794861
QWEN_0420_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.284900039434433
QWEN_0420_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.03223592787981033
QWEN_0420_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.03874863684177399
QWEN_0423_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.5698202848434448
QWEN_0423_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.40964460372924805
QWEN_0423_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.28122416138648987
QWEN_0423_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.4584863781929016
QWEN_0423_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.17257215082645416
QWEN_0423_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.5759204030036926
QWEN_0423_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.9113842248916626
QWEN_0423_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.10971858352422714
QWEN_0423_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.8693653345108032
QWEN_0423_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.060463763773441315
QWEN_0423_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.6972372531890869
QWEN_0423_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.18332426249980927
QWEN_0423_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.1939568817615509
QWEN_0430_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.003865177044644952
QWEN_0430_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.12430786341428757
QWEN_0430_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.024544648826122284
QWEN_0430_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.03462906926870346
QWEN_0430_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.01787923276424408
QWEN_0430_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.4877389073371887
QWEN_0430_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.010060510598123074
QWEN_0430_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.0406472310423851
QWEN_0430_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.32197943329811096
QWEN_0430_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.052404001355171204
QWEN_0430_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.21389365196228027
QWEN_0430_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.007790460251271725
QWEN_0430_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.013597690500319004
QWEN_0432_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.19604790210723877
QWEN_0432_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.10627403855323792
QWEN_0432_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.050011180341243744
QWEN_0432_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.44598624110221863
QWEN_0432_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.6517910361289978
QWEN_0432_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.6758345365524292
QWEN_0432_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.014443752355873585
QWEN_0432_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.029494451358914375
QWEN_0432_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.1838947832584381
QWEN_0432_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.37093016505241394
QWEN_0432_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.44572779536247253
QWEN_0432_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.5745430588722229
QWEN_0432_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.7402447462081909
QWEN_0446_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.25662460923194885
QWEN_0446_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.05440155789256096
QWEN_0446_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.6931859850883484
QWEN_0446_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.585723340511322
QWEN_0446_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.6733730435371399
QWEN_0446_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.6983316540718079
QWEN_0446_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.8688942790031433
QWEN_0446_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.9355823397636414
QWEN_0446_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.9710290431976318
QWEN_0446_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.5310114026069641
QWEN_0446_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.22567099332809448
QWEN_0446_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.024194136261940002
QWEN_0446_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.03265908360481262
QWEN_0451_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.15078701078891754
QWEN_0451_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.000906115397810936
QWEN_0451_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.9150372743606567
QWEN_0451_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.2292749136686325
QWEN_0451_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.2513226568698883
QWEN_0451_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.338123619556427
QWEN_0451_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.8827730417251587
QWEN_0451_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.8123958706855774
QWEN_0451_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.9909639358520508
QWEN_0451_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.8946443796157837
QWEN_0451_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.1885848492383957
QWEN_0451_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.1748516857624054
QWEN_0451_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.07778207212686539
QWEN_0456_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.1890374720096588
QWEN_0456_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.11832364648580551
QWEN_0456_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.16234493255615234
QWEN_0456_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.5107336044311523
QWEN_0456_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.21503989398479462
QWEN_0456_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.36108481884002686
QWEN_0456_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.152154803276062
QWEN_0456_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.14166311919689178
QWEN_0456_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.7577007412910461
QWEN_0456_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.2446727156639099
QWEN_0456_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.9394428133964539
QWEN_0456_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.4744480550289154
QWEN_0456_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.41985172033309937
QWEN_0461_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.032511789351701736
QWEN_0461_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.020105039700865746
QWEN_0461_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.4060084819793701
QWEN_0461_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.013095979578793049
QWEN_0461_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.7885902523994446
QWEN_0461_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.03847566246986389
QWEN_0461_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.8670843243598938
QWEN_0461_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.4024958312511444
QWEN_0461_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.7593907117843628
QWEN_0461_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.025819996371865273
QWEN_0461_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.12664030492305756
QWEN_0461_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.38903486728668213
QWEN_0461_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.003378355409950018
QWEN_0465_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.010945321060717106
QWEN_0465_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.012850366532802582
QWEN_0465_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.0013947508996352553
QWEN_0465_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.0053535220213234425
QWEN_0465_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.22169911861419678
QWEN_0465_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.020600592717528343
QWEN_0465_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.009127621538937092
QWEN_0465_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.3393692374229431
QWEN_0465_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.03895284980535507
QWEN_0465_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.05320443958044052
QWEN_0465_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.03130485117435455
QWEN_0465_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.050468530505895615
QWEN_0465_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.2592913806438446
QWEN_0471_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.04081220552325249
QWEN_0471_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.008013843558728695
QWEN_0471_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.0016577612841501832
QWEN_0471_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.020084787160158157
QWEN_0471_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.03591663017868996
QWEN_0471_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.051307328045368195
QWEN_0471_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.020830700173974037
QWEN_0471_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.09898830950260162
QWEN_0471_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.01735512726008892
QWEN_0471_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.255402535200119
QWEN_0471_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.011705138720571995
QWEN_0471_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.01408432424068451
QWEN_0471_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.021343469619750977
QWEN_0476_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.037238020449876785
QWEN_0476_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.46643558144569397
QWEN_0476_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.028646931052207947
QWEN_0476_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.004647773690521717
QWEN_0476_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.05618594214320183
QWEN_0476_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.08941186964511871
QWEN_0476_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.009563788771629333
QWEN_0476_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.19547221064567566
QWEN_0476_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.052306387573480606
QWEN_0476_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.5311840176582336
QWEN_0476_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.022400125861167908
QWEN_0476_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.5125561952590942
QWEN_0476_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.0049394285306334496
QWEN_0480_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.020143553614616394
QWEN_0480_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.012404901906847954
QWEN_0480_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.01920488476753235
QWEN_0480_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.11800230294466019
QWEN_0480_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.0030504961032420397
QWEN_0480_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.015320396982133389
QWEN_0480_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.0030538304708898067
QWEN_0480_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.0064694941975176334
QWEN_0480_Seedream_45,4,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.029474491253495216
QWEN_0480_gpt_image_2,4,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.0059289103373885155
QWEN_0480_kling_v2_1,4,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.006321256048977375
QWEN_0480_nano_banana_20,4,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.00379764917306602
QWEN_0480_nano_banana_pro,4,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.03641507774591446
QWEN_0507_FLUX2_max,4,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.008851608261466026
QWEN_0507_FLUX2_pro,4,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.5587701797485352
QWEN_0507_GLM_Image,4,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.007051472086459398
QWEN_0507_GPT_Image_1,4,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.005273128859698772
QWEN_0507_GPT_Image_15,4,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.039908867329359055
QWEN_0507_HunyuanImage_30,4,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.08443635702133179
QWEN_0507_Qwen_Image_2512,4,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.07229199260473251
QWEN_0507_Seedream_40,4,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.056553568691015244
